brand_name,good_name,price,zhupingchicun,zhupingfenbianlv,houzhishexiangtou,qianzhishexiangtou,dianchirongliang,dianchileixing,hexinshu,neicun,pingfen,pinglunrenshu,xingjiabi,xingneng,xuhang,waiguan,paizhao,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,good_na
OPPO,OPPO R3（R7007/移动4G）,1519,5英寸,1280x720像素,800万像素,500万像素,2420mAh,不可拆卸式电池,四核,1GB,6.6,529,5.5,7.1,4.9,8.1,7.3,外观漂亮,-108,手感舒适,-45,运行流畅,-24,音色音质好,-19,机身轻薄,-10,屏幕效果好,-10,价格便宜,-7,网速快,-6,性价比高,-6,续航出色,-5,屏幕大,-5,音乐播放效果出色,-4,成像效果好,-4,分辨率高,-4,价格合理,-4,续航一般,-52,机身内存小,-29,价格高,-26,运行内存小,-19,运行速度慢,-15,电池表现差,-10,电池容量小,-6,性价比低,-5,信号差,-5,分辨率低,-5,屏幕质量一般,-3,音质一般,-3,屏幕灵敏度差,-2,摄像效果一般,-2,性能差,-2,OPPO R3
OPPO,OPPO R3（R7005/电信4G）,1630,5英寸,1280x720像素,800万像素,500万像素,2420mAh,不可拆卸式电池,四核,2GB,6.6,529,5.5,7.1,4.9,8.1,7.3,外观漂亮,-108,手感舒适,-45,运行流畅,-24,音色音质好,-19,机身轻薄,-10,屏幕效果好,-10,价格便宜,-7,网速快,-6,性价比高,-6,续航出色,-5,屏幕大,-5,成像效果好,-4,分辨率高,-4,价格合理,-4,音乐播放效果出色,-4,续航一般,-52,机身内存小,-29,价格高,-26,运行内存小,-19,运行速度慢,-15,电池表现差,-10,电池容量小,-6,分辨率低,-5,性价比低,-5,信号差,-5,屏幕质量一般,-3,音质一般,-3,性价比不高,-2,系统不足,-2,游戏性能低,-2,OPPO R3
OPPO,OPPO Ulike2（U705T/移动版）,1598,4.5英寸,960x540像素,800万像素,500万像素,2020mAh,,双核,1GB,7,514,5.6,7.3,5.8,8.7,7.7,外观漂亮,-121,手感舒适,-24,运行流畅,-14,成像效果好,-13,音色音质好,-13,摄像效果出色,-7,机身内存大,-7,机身轻薄,-6,屏幕大小适中,-6,续航出色,-6,系统流畅,-4,音乐播放效果出色,-3,屏幕大,-3,屏幕效果好,-3,信号好,-2,续航一般,-32,信号差,-12,电池表现差,-10,运行速度慢,-9,发热量大温度高,-7,分辨率低,-7,机身内存小,-5,音质一般,-5,电池容量小,-4,夜景效果差,-4,摄像效果一般,-3,价格高,-3,成像效果差,-3,运行内存小,-3,内存不足,-3,OPPO Ulike2
OPPO,OPPO R821T（移动版）,800,4英寸,800x480像素,300万像素,30万像素,1700mAh,,双核,512MB,6.3,126,5.6,7.2,6.4,7.2,4.9,音色音质好,-18,外观漂亮,-15,手感舒适,-6,性价比高,-4,运行流畅,-2,机身小巧,-2,耳机好,-2,续航出色,-2,分辨率高,-1,系统流畅,-1,界面漂亮,-1,性价比高,-1,屏幕材质质量好,-1,价格便宜,-1,系统强悍,-1,机身内存小,-15,运行速度慢,-12,信号差,-4,运行内存小,-3,价格高,-3,音质一般,-3,性价比低,-3,内存不足,-2,网速慢,-2,续航一般,-2,网络信号差,-2,网络体验差,-2,耳机音质欠佳,-1,相机像素低,-1,成像效果差,-1,OPPO R821T
OPPO,OPPO 3005（电信4G）,899,4.7英寸,1280x720像素,800万像素,500万像素,2000mAh,可拆卸式电池,四核,1GB,6.3,173,5.6,6.6,5.3,6.6,7.4,外观漂亮,-23,手感舒适,-13,音色音质好,-9,运行流畅,-7,屏幕效果好,-7,系统流畅,-4,续航出色,-3,系统强悍,-3,性能好,-2,电池容量大,-2,摄像效果出色,-2,音乐播放效果出色,-2,网络体验好,-1,运行流畅,-1,价格便宜,-1,续航一般,-30,运行速度慢,-16,信号差,-11,价格高,-9,网速慢,-5,机身内存小,-5,外观不是很满意,-5,屏幕尺寸小,-4,电池表现差,-4,运行内存小,-3,电池容量小,-2,性价比差,-1,摄像效果一般,-1,网络信号差,-1,屏幕灵敏度差,-1,OPPO 3005
OPPO,OPPO 3007（移动4G）,1299,4.7英寸,1280x720像素,800万像素,500万像素,2000mAh,可拆卸式电池,四核,1GB,6.3,173,5.6,6.6,5.3,6.6,7.4,外观漂亮,-23,手感舒适,-13,音色音质好,-9,屏幕效果好,-7,运行流畅,-7,系统流畅,-4,系统强悍,-3,续航出色,-3,电池容量大,-2,摄像效果出色,-2,音乐播放效果出色,-2,性能好,-2,运行流畅,-1,价格便宜,-1,分辨率高,-1,续航一般,-30,运行速度慢,-16,信号差,-11,价格高,-9,机身内存小,-5,外观不是很满意,-5,网速慢,-5,屏幕尺寸小,-4,电池表现差,-4,运行内存小,-3,电池容量小,-2,摄像效果一般,-1,网络信号差,-1,屏幕灵敏度差,-1,处理器性能一般,-1,OPPO 3007
OPPO,OPPO R2017（移动4G）,1099,4.7英寸,960x540像素,500万像素,200万像素,1900mAh,可拆卸式电池,四核,1GB,6.3,331,5.6,6.8,5.5,7.4,6.2,外观漂亮,-33,手感舒适,-18,运行流畅,-10,音色音质好,-9,系统强悍,-6,屏幕效果好,-5,机身内存大,-4,系统流畅,-4,续航出色,-3,屏幕大,-3,性价比高,-3,机身轻薄,-3,运行内存大,-2,摄像效果出色,-2,价格便宜,-2,续航一般,-26,信号差,-20,机身内存小,-15,价格高,-8,运行速度慢,-7,电池表现差,-6,分辨率低,-6,性价比不高,-5,运行内存小,-4,音质一般,-4,性价比差,-3,电池容量小,-3,屏幕一般,-2,系统不足,-2,性能差,-2,OPPO R2017
OPPO,OPPO U707T（U2S/移动版）,1780,5.5英寸,1280x720像素,800万像素,500万像素,3000mAh,可拆卸式电池,四核,1GB,7.3,264,5.7,7.9,7.2,7.9,7.9,屏幕大,-43,外观漂亮,-31,音色音质好,-24,续航出色,-12,手感舒适,-11,成像效果好,-11,电池容量大,-11,摄像效果出色,-8,屏幕效果好,-7,运行流畅,-6,游戏运行流畅,-5,音乐播放效果出色,-4,价格便宜,-4,系统流畅,-4,分辨率高,-3,价格高,-25,信号差,-16,屏幕灵敏度差,-14,续航一般,-10,运行速度慢,-10,运行内存小,-6,机身内存小,-5,成像效果差,-5,屏幕质量一般,-5,网速慢,-5,内存不足,-3,耳机一般,-2,扬声器声音小,-1,通话效果一般,-1,发热量大温度高,-1,OPPO U707T
OPPO,OPPO U3（6607/移动4G）,1699,5.9英寸,1920x1080像素,1300万像素,500万像素,3100mAh,不可拆卸式电池,真八核,2GB,6.5,115,5.7,7.3,6.1,6.8,6.7,屏幕大,-22,运行流畅,-10,音色音质好,-8,外观漂亮,-6,手感舒适,-5,系统流畅,-3,屏幕效果好,-3,视频流畅效果好,-3,价格合理,-2,价格便宜,-2,分辨率高,-2,续航出色,-2,机身内存大,-1,屏幕大小适中,-1,做工扎实,-1,信号差,-18,价格高,-14,续航一般,-11,机身内存小,-4,性价比低,-4,分辨率低,-3,运行内存小,-3,网络体验差,-3,外观不是很满意,-2,性价比差,-1,网速慢,-1,标价不够厚道,-1,性能差,-1,系统不足,-1,内存不足,-1,OPPO U3
OPPO,OPPO R830（联通版）,699,4.5英寸,854x480像素,500万像素,200万像素,1900mAh,可拆卸式电池,双核,512MB,6.3,810,5.9,6.6,5.6,7.6,5.6,外观漂亮,-116,音色音质好,-41,手感舒适,-41,运行流畅,-34,网速快,-11,系统流畅,-10,价格便宜,-9,机身轻薄,-9,屏幕效果好,-9,价格合理,-8,机身内存大,-7,性价比高,-6,续航出色,-5,游戏运行流畅,-5,屏幕大小适中,-4,机身内存小,-104,运行速度慢,-52,续航一般,-44,信号差,-34,运行内存小,-21,电池容量小,-15,电池表现差,-12,内存不足,-11,价格高,-9,分辨率低,-7,网速慢,-6,摄像效果一般,-4,屏幕尺寸小,-3,音质一般,-3,性价比差,-3,OPPO R830
OPPO,OPPO R831T（移动版）,799,4.5英寸,854x480像素,500万像素,200万像素,1900mAh,可拆卸式电池,双核,512MB,6.3,810,5.9,6.6,5.6,7.6,5.6,外观漂亮,-116,音色音质好,-41,手感舒适,-41,运行流畅,-34,网速快,-11,系统流畅,-10,价格便宜,-9,机身轻薄,-9,屏幕效果好,-9,价格合理,-8,机身内存大,-7,性价比高,-6,续航出色,-5,游戏运行流畅,-5,屏幕大小适中,-4,机身内存小,-104,运行速度慢,-52,续航一般,-44,信号差,-34,运行内存小,-21,电池容量小,-15,电池表现差,-12,内存不足,-11,价格高,-9,分辨率低,-7,网速慢,-6,摄像效果一般,-4,屏幕尺寸小,-3,音质一般,-3,性价比差,-3,OPPO R831T
OPPO,OPPO 1105（电信4G）,810,4.5英寸,854x480像素,500万像素,200万像素,1800mAh,不可拆卸式电池,四核,1GB,6.5,378,5.9,6.8,5.7,7.4,6.6,外观漂亮,-55,运行流畅,-35,手感舒适,-14,价格便宜,-10,音色音质好,-9,机身内存大,-8,续航出色,-7,网速快,-7,系统流畅,-6,音乐播放效果出色,-5,价格合理,-5,信号好,-5,软件不错,-5,性价比高,-3,屏幕大,-3,机身内存小,-76,续航一般,-29,内存不足,-26,电池容量小,-14,电池表现差,-14,价格高,-12,运行内存小,-10,运行速度慢,-9,信号差,-8,屏幕尺寸小,-8,分辨率低,-5,外观不是很满意,-4,相机像素低,-4,性价比低,-3,音质一般,-3,OPPO 1105
OPPO,OPPO 1100（联通4G）,698,4.5英寸,854x480像素,500万像素,200万像素,1800mAh,可拆卸式电池,四核,1GB,6.5,378,5.9,6.8,5.7,7.4,6.6,外观漂亮,-55,运行流畅,-35,手感舒适,-14,价格便宜,-10,音色音质好,-9,机身内存大,-8,网速快,-7,续航出色,-7,系统流畅,-6,音乐播放效果出色,-5,价格合理,-5,信号好,-5,软件不错,-5,游戏运行流畅,-3,屏幕效果好,-3,机身内存小,-76,续航一般,-29,内存不足,-26,电池表现差,-14,电池容量小,-14,价格高,-12,运行内存小,-10,运行速度慢,-9,信号差,-8,屏幕尺寸小,-8,分辨率低,-5,相机像素低,-4,外观不是很满意,-4,音质一般,-3,性价比低,-3,OPPO 1100
OPPO,OPPO 1107（移动4G）,798,4.5英寸,854x480像素,500万像素,200万像素,1800mAh,可拆卸式电池,四核,1GB,6.5,378,5.9,6.8,5.7,7.4,6.6,外观漂亮,-55,运行流畅,-35,手感舒适,-14,价格便宜,-10,音色音质好,-9,机身内存大,-8,续航出色,-7,网速快,-7,系统流畅,-6,音乐播放效果出色,-5,价格合理,-5,信号好,-5,软件不错,-5,性价比高,-3,屏幕大,-3,机身内存小,-76,续航一般,-29,内存不足,-26,电池容量小,-14,电池表现差,-14,价格高,-12,运行内存小,-10,运行速度慢,-9,信号差,-8,屏幕尺寸小,-8,分辨率低,-5,外观不是很满意,-4,相机像素低,-4,性价比低,-3,音质一般,-3,OPPO 1107
OPPO,OPPO R831S（移动4G）,999,4.5英寸,854x480像素,500万像素,200万像素,1900mAh,可拆卸式电池,四核,1GB,6.3,810,5.9,6.6,5.6,7.6,5.6,外观漂亮,-116,手感舒适,-41,音色音质好,-41,运行流畅,-34,网速快,-11,系统流畅,-10,价格便宜,-9,机身轻薄,-9,屏幕效果好,-9,价格合理,-8,机身内存大,-7,性价比高,-6,续航出色,-5,游戏运行流畅,-5,音乐播放效果出色,-4,机身内存小,-104,运行速度慢,-52,续航一般,-44,信号差,-34,运行内存小,-21,电池容量小,-15,电池表现差,-12,内存不足,-11,价格高,-9,分辨率低,-7,网速慢,-6,摄像效果一般,-4,性价比差,-3,屏幕尺寸小,-3,音质一般,-3,OPPO R831S
OPPO,OPPO R6007（移动4G）,1299,4.7英寸,1280x720像素,800万像素,200万像素,2140mAh,不可拆卸式电池,四核,1GB,6.4,476,6,6.7,4.6,7.7,6.8,外观漂亮,-107,音色音质好,-43,手感舒适,-41,运行流畅,-22,网速快,-13,屏幕效果好,-9,续航出色,-7,机身内存大,-5,屏幕大,-4,摄像效果出色,-3,音乐播放效果出色,-3,性价比高,-3,系统流畅,-3,价格合理,-3,性能好,-2,续航一般,-76,运行速度慢,-26,信号差,-24,机身内存小,-21,电池容量小,-16,电池表现差,-13,价格高,-11,网速慢,-5,性价比不高,-4,音质一般,-4,相机像素低,-4,系统不足,-4,屏幕尺寸小,-3,运行内存小,-3,摄像效果一般,-3,OPPO R6007
OPPO,OPPO R815T（移动版）,1698,4.3英寸,800x480像素,500万像素,200万像素,1700mAh,,四核,1GB,6.4,247,6.1,7.1,5.3,7.4,6.3,音色音质好,-27,外观漂亮,-13,运行流畅,-6,音乐播放效果出色,-6,性价比高,-5,游戏运行流畅,-5,网速快,-2,价格便宜,-2,性价比高,-2,屏幕效果好,-2,机身内存大,-1,屏幕大,-1,多媒体娱乐功能强,-1,手感舒适,-1,性能不错,-1,机身内存小,-33,续航一般,-12,信号差,-11,电池表现差,-5,内存不足,-4,网络体验差,-4,电池容量小,-4,分辨率低,-3,运行速度慢,-2,系统不足,-2,游戏运行不够流畅,-2,屏幕灵敏度差,-1,相机像素低,-1,发热量大温度高,-1,价格高,-1,OPPO R815T
OPPO,OPPO A33（移动4G）,829,5英寸,960x540像素,800万像素,500万像素,2400mAh,不可拆卸式电池,四核,2GB,6.5,347,6.2,2,6.2,7.3,7.2,外观漂亮,-83,运行流畅,-66,手感舒适,-40,音色音质好,-22,机身内存大,-19,价格便宜,-19,信号好,-14,网速快,-14,续航出色,-8,系统流畅,-5,屏幕效果好,-4,屏幕大,-4,性价比高,-4,价格合理,-3,界面漂亮,-2,续航一般,-61,分辨率低,-54,电池表现差,-53,电池容量小,-36,信号差,-16,功能一般,-15,价格高,-15,运行速度慢,-14,音质一般,-13,屏幕质量一般,-12,网速慢,-2,性价比低,-2,网络体验差,-2,外观不是很满意,-2,机身内存小,-2,OPPO A33
OPPO,OPPO A33（全网通）,999,5英寸,960x540像素,800万像素,500万像素,2400mAh,不可拆卸式电池,四核,2GB,6.5,347,6.2,2,6.2,7.3,7.2,外观漂亮,-83,运行流畅,-66,手感舒适,-40,音色音质好,-22,机身内存大,-19,价格便宜,-19,信号好,-14,网速快,-14,续航出色,-8,系统流畅,-5,屏幕效果好,-4,屏幕大,-4,性价比高,-4,价格合理,-3,耳机音质好,-2,续航一般,-61,分辨率低,-54,电池表现差,-53,电池容量小,-36,信号差,-16,功能一般,-15,价格高,-15,运行速度慢,-14,音质一般,-13,屏幕质量一般,-12,网速慢,-2,性价比低,-2,网络体验差,-2,外观不是很满意,-2,机身内存小,-2,OPPO A33
OPPO,OPPO A37（全网通）,1199,5英寸,1280x720像素,800万像素,500万像素,2630mAh,不可拆卸式电池,八核,2GB,6.6,225,6.3,2,6.4,7.8,7.4,外观漂亮,-73,运行流畅,-27,手感舒适,-25,屏幕效果好,-17,屏幕大小适中,-13,续航出色,-13,音色音质好,-11,音乐播放效果出色,-10,性价比高,-8,电池容量大,-7,系统流畅,-4,价格便宜,-4,机身内存大,-3,价格实惠,-3,机身轻薄,-2,机身内存小,-28,运行速度慢,-24,续航一般,-22,运行内存小,-21,性价比低,-12,电池表现差,-11,价格高,-10,音质一般,-8,系统不足,-8,屏幕尺寸小,-4,网速慢,-2,相机像素低,-2,功能一般,-2,成像效果差,-2,屏幕一般,-1,OPPO A37
OPPO,OPPO N1（16GB/移动3G）,3498,5.9英寸,1920x1080像素,1300万像素,,3610mAh,不可拆卸式电池,四核,2GB,7.7,512,6.3,8.3,6.8,8.6,8.5,屏幕大,-75,外观漂亮,-59,运行流畅,-24,成像效果好,-17,续航出色,-15,屏幕效果好,-14,音色音质好,-13,系统流畅,-11,手感舒适,-11,摄像效果出色,-10,电池容量大,-9,游戏运行流畅,-7,分辨率高,-7,网速快,-6,多媒体娱乐功能强,-6,价格高,-74,续航一般,-31,信号差,-16,机身内存小,-11,运行速度慢,-7,成像效果差,-6,发热量大温度高,-5,性价比差,-5,网速慢,-4,摄像效果一般,-4,屏幕灵敏度差,-4,系统不足,-4,分辨率低,-4,游戏性能低,-3,屏幕质量一般,-3,OPPO N1
OPPO,OPPO N1（联通版）,3498,5.9英寸,1920x1080像素,1300万像素,,3610mAh,不可拆卸式电池,四核,2GB,7.7,512,6.3,8.3,6.8,8.6,8.5,屏幕大,-75,外观漂亮,-59,运行流畅,-24,成像效果好,-17,续航出色,-15,屏幕效果好,-14,音色音质好,-13,手感舒适,-11,系统流畅,-11,摄像效果出色,-10,电池容量大,-9,游戏运行流畅,-7,分辨率高,-7,网速快,-6,多媒体娱乐功能强,-6,价格高,-74,续航一般,-31,信号差,-16,机身内存小,-11,运行速度慢,-7,成像效果差,-6,性价比差,-5,发热量大温度高,-5,分辨率低,-4,网速慢,-4,摄像效果一般,-4,屏幕灵敏度差,-4,系统不足,-4,电池表现差,-3,游戏性能低,-3,OPPO N1
OPPO,OPPO Find 7（X9007/轻装版/移动4G）,1999,5.5英寸,1920x1080像素,1300万像素,500万像素,2800mAh,可拆卸式电池,四核,2GB,7.6,1683,6.6,8.3,6.6,8.1,8.4,外观漂亮,-137,运行流畅,-109,音色音质好,-93,屏幕大,-84,屏幕效果好,-79,手感舒适,-40,分辨率高,-38,性能好,-22,系统流畅,-20,游戏运行流畅,-18,音乐播放效果出色,-18,硬件配置强悍,-17,价格便宜,-16,信号好,-15,电池容量大,-14,价格高,-154,续航一般,-113,信号差,-45,电池容量小,-29,外观不是很满意,-22,系统不足,-16,屏幕质量一般,-14,发热量大温度高,-13,电池表现差,-12,运行速度慢,-12,性价比不高,-10,网络体验差,-9,性价比低,-7,性价比差,-6,成像效果差,-6,OPPO Find 7
OPPO,OPPO Find 7（X9070/标准版/联通4G）,2499,5.5英寸,2560x1440像素,1300万像素,500万像素,3000mAh,可拆卸式电池,四核,3GB,7.6,1683,6.6,8.3,6.6,8.1,8.4,外观漂亮,-137,运行流畅,-109,音色音质好,-93,屏幕大,-84,屏幕效果好,-79,手感舒适,-40,分辨率高,-38,性能好,-22,系统流畅,-20,音乐播放效果出色,-18,游戏运行流畅,-18,硬件配置强悍,-17,价格便宜,-16,信号好,-15,电池容量大,-14,价格高,-154,续航一般,-113,信号差,-45,电池容量小,-29,外观不是很满意,-22,系统不足,-16,屏幕质量一般,-14,发热量大温度高,-13,运行速度慢,-12,电池表现差,-12,性价比不高,-10,网络体验差,-9,性价比低,-7,性价比差,-6,成像效果差,-6,OPPO Find 7
OPPO,OPPO Find 7（X9077/标准版/移动4G）,2499,5.5英寸,2560x1440像素,1300万像素,500万像素,3000mAh,可拆卸式电池,四核,3GB,7.6,1683,6.6,8.3,6.6,8.1,8.4,外观漂亮,-137,运行流畅,-109,音色音质好,-93,屏幕大,-84,屏幕效果好,-79,手感舒适,-40,分辨率高,-38,性能好,-22,系统流畅,-20,游戏运行流畅,-18,音乐播放效果出色,-18,硬件配置强悍,-17,价格便宜,-16,信号好,-15,电池容量大,-14,价格高,-154,续航一般,-113,信号差,-45,电池容量小,-29,外观不是很满意,-22,系统不足,-16,屏幕质量一般,-14,发热量大温度高,-13,运行速度慢,-12,电池表现差,-12,性价比不高,-10,网络体验差,-9,性价比低,-7,成像效果差,-6,性价比差,-6,OPPO Find 7
OPPO,OPPO R5（R8107/移动4G）,2999,5.2英寸,1920x1080像素,1300万像素,500万像素,2000mAh,不可拆卸式电池,真八核,2GB,7.5,232,6.6,2,5.8,8.1,8.4,外观漂亮,-28,运行流畅,-17,手感舒适,-17,音色音质好,-7,屏幕效果好,-7,机身轻薄,-5,屏幕大,-5,续航出色,-5,拍照清晰,-3,信号好,-3,系统流畅,-3,性能好,-2,分辨率高,-2,电池容量大,-2,视频流畅效果好,-2,续航一般,-22,价格高,-13,电池容量小,-4,机身内存小,-3,成像效果差,-2,信号差,-2,性能差,-1,发热量大温度高,-1,电池表现差,-1,系统不足,-1,音质一般,-1,外观不是很满意,-1,性价比差,-1,运行速度慢,-1,耳机一般,-1,OPPO R5
OPPO,OPPO A31（A31c/电信4G）,899,4.5英寸,854x480像素,800万像素,200万像素,2000mAh,不可拆卸式电池,四核,1GB,7.1,360,6.7,6.8,6.3,8,7.5,外观漂亮,-90,运行流畅,-31,手感舒适,-18,音色音质好,-17,续航出色,-15,机身内存大,-10,价格便宜,-10,系统流畅,-9,价格合理,-7,性价比高,-7,性能好,-6,网速快,-6,屏幕效果好,-6,分辨率高,-5,系统强悍,-4,机身内存小,-34,分辨率低,-28,续航一般,-19,运行内存小,-13,电池表现差,-12,价格高,-11,屏幕尺寸小,-9,音质一般,-8,摄像效果一般,-7,电池容量小,-7,运行速度慢,-5,外观不是很满意,-4,性价比低,-3,系统不足,-3,网速慢,-2,OPPO A31
OPPO,OPPO A31（A31t/移动4G）,999,4.5英寸,854x480像素,800万像素,200万像素,2000mAh,不可拆卸式电池,四核,1GB,7.1,360,6.7,6.8,6.3,8,7.5,外观漂亮,-90,运行流畅,-31,手感舒适,-18,音色音质好,-17,续航出色,-15,机身内存大,-10,价格便宜,-10,系统流畅,-9,性价比高,-7,价格合理,-7,性能好,-6,网速快,-6,屏幕效果好,-6,分辨率高,-5,系统强悍,-4,机身内存小,-34,分辨率低,-28,续航一般,-19,运行内存小,-13,电池表现差,-12,价格高,-11,屏幕尺寸小,-9,音质一般,-8,电池容量小,-7,摄像效果一般,-7,运行速度慢,-5,外观不是很满意,-4,性价比低,-3,系统不足,-3,网速慢,-2,OPPO A31
OPPO,OPPO A31（A31u/联通4G）,999,4.5英寸,854x480像素,800万像素,200万像素,2000mAh,不可拆卸式电池,四核,1GB,7.1,360,6.7,6.8,6.3,8,7.5,外观漂亮,-90,运行流畅,-31,手感舒适,-18,音色音质好,-17,续航出色,-15,机身内存大,-10,价格便宜,-10,系统流畅,-9,性价比高,-7,价格合理,-7,性能好,-6,网速快,-6,屏幕效果好,-6,分辨率高,-5,系统强悍,-4,机身内存小,-34,分辨率低,-28,续航一般,-19,运行内存小,-13,电池表现差,-12,价格高,-11,屏幕尺寸小,-9,音质一般,-8,摄像效果一般,-7,电池容量小,-7,运行速度慢,-5,外观不是很满意,-4,性价比低,-3,系统不足,-3,网速慢,-2,OPPO A31
OPPO,OPPO R823T（移动版）,1100,4英寸,800x480像素,500万像素,30万像素,1710mAh,,四核,1GB,7.3,182,6.7,8,6.7,9,6.1,音色音质好,-26,外观漂亮,-24,运行流畅,-15,续航出色,-8,手感舒适,-5,性价比高,-5,信号好,-4,性价比高,-3,屏幕效果好,-3,音乐播放效果出色,-2,成像效果好,-2,摄像效果出色,-2,游戏运行流畅,-2,性能好,-2,外观简约,-1,机身内存小,-19,信号差,-15,续航一般,-8,屏幕尺寸小,-6,相机像素低,-6,网速慢,-5,价格高,-3,电池容量小,-3,运行内存小,-2,性能差,-2,分辨率低,-2,内存不足,-2,运行速度慢,-2,标价不够厚道,-1,音质一般,-1,OPPO R823T
OPPO,OPPO A51（移动4G）,819,5英寸,1280x720像素,800万像素,500万像素,2420mAh,不可拆卸式电池,四核,2GB,7.5,152,6.7,8,6.6,8.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPPO A51
OPPO,OPPO X909（Find 5/16GB）,2598,5英寸,1920x1080像素,1300万像素,190万像素,2500mAh,不可拆卸式电池,四核,2GB,7.6,1656,6.7,8.8,5.3,9,8,外观漂亮,-268,屏幕效果好,-171,音色音质好,-128,屏幕大,-118,运行流畅,-115,分辨率高,-71,手感舒适,-49,成像效果好,-37,硬件配置强悍,-33,游戏运行流畅,-31,性价比高,-17,续航出色,-16,性能好,-14,摄像效果出色,-14,屏幕大小适中,-12,续航一般,-274,信号差,-74,发热量大温度高,-74,电池表现差,-43,价格高,-40,电池容量小,-35,屏幕质量一般,-32,成像效果差,-21,运行速度慢,-15,外观不是很满意,-13,摄像效果一般,-12,屏幕灵敏度差,-12,网速慢,-9,机身内存小,-9,做工用料稍差,-8,OPPO X909
OPPO,OPPO X909（Find 5/16GB）,2598,5英寸,1920x1080像素,1300万像素,190万像素,2500mAh,不可拆卸式电池,四核,2GB,7.6,1656,6.7,8.8,5.3,9,8,外观漂亮,-268,屏幕效果好,-171,音色音质好,-128,屏幕大,-118,运行流畅,-115,分辨率高,-71,手感舒适,-49,成像效果好,-37,硬件配置强悍,-33,游戏运行流畅,-31,性价比高,-17,续航出色,-16,性能好,-14,摄像效果出色,-14,屏幕大小适中,-12,续航一般,-274,信号差,-74,发热量大温度高,-74,电池表现差,-43,价格高,-40,电池容量小,-35,屏幕质量一般,-32,成像效果差,-21,运行速度慢,-15,外观不是很满意,-13,摄像效果一般,-12,屏幕灵敏度差,-12,网速慢,-9,机身内存小,-9,做工用料稍差,-8,OPPO X909
OPPO,OPPO X909（Find 5/移动版）,2598,5英寸,1920x1080像素,1300万像素,190万像素,2500mAh,不可拆卸式电池,四核,2GB,7.6,1656,6.7,8.8,5.3,9,8,外观漂亮,-268,屏幕效果好,-171,音色音质好,-128,屏幕大,-118,运行流畅,-115,分辨率高,-71,手感舒适,-49,成像效果好,-37,硬件配置强悍,-33,游戏运行流畅,-31,性价比高,-17,续航出色,-16,性能好,-14,摄像效果出色,-14,屏幕大小适中,-12,续航一般,-274,发热量大温度高,-74,信号差,-74,电池表现差,-43,价格高,-40,电池容量小,-35,屏幕质量一般,-32,成像效果差,-21,运行速度慢,-15,外观不是很满意,-13,摄像效果一般,-12,屏幕灵敏度差,-12,网速慢,-9,机身内存小,-9,音质一般,-8,OPPO X909
OPPO,OPPO A51（电信4G）,799,5英寸,960x540像素,800万像素,500万像素,2420mAh,,四核,1GB,7.5,152,6.7,8,6.6,8.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPPO A51
OPPO,OPPO R1C（R8207/移动4G）,1498,5英寸,1280x720像素,1300万像素,500万像素,2420mAh,不可拆卸式电池,真八核,2GB,7.7,484,6.8,8.2,5.9,9.1,8.6,外观漂亮,-163,运行流畅,-47,音色音质好,-41,手感舒适,-27,系统流畅,-16,性价比高,-16,机身轻薄,-10,性能好,-9,音乐播放效果出色,-9,价格合理,-8,信号好,-8,网速快,-7,续航出色,-7,价格便宜,-7,分辨率高,-5,续航一般,-88,信号差,-32,价格高,-31,电池表现差,-23,分辨率低,-13,电池容量小,-9,机身内存小,-9,运行速度慢,-8,性价比不高,-6,音质一般,-4,游戏性能低,-4,性价比低,-4,网络体验差,-3,系统不足,-2,性能差,-2,OPPO R1C
OPPO,OPPO R1C（R8200/联通4G）,1599,5英寸,1280x720像素,1300万像素,500万像素,2420mAh,不可拆卸式电池,真八核,2GB,7.7,484,6.8,8.2,5.9,9.1,8.6,外观漂亮,-163,运行流畅,-47,音色音质好,-41,手感舒适,-27,系统流畅,-16,性价比高,-16,机身轻薄,-10,性能好,-9,音乐播放效果出色,-9,价格合理,-8,信号好,-8,网速快,-7,续航出色,-7,价格便宜,-7,分辨率高,-5,续航一般,-88,信号差,-32,价格高,-31,电池表现差,-23,分辨率低,-13,电池容量小,-9,机身内存小,-9,运行速度慢,-8,性价比不高,-6,音质一般,-4,游戏性能低,-4,性价比低,-4,网络体验差,-3,系统不足,-2,性能差,-2,OPPO R1C
